<CODE>
cs
</CODE>
<TRANSITION>
bír k 201 
bír á 96 
bít \s 28 
bít e 11 
bít ý 17 
bíz e 52 
bíz í 66 
bíč \s 24 
bíč e 20 
bíč i 14 
bíč s 16 
bód h 16 
böh m 36 
bý\s ( 12 
býc h 24 
bým \s 11 
být \s 1095 
být : 40 
býv a 869 
býv á 394 
bča n 330 
bča s 93 
bče r 11 
bě\s ( 21 
bě\s a 76 
bě\s b 96 
bě\s c 24 
bě\s d 92 
bě\s e 22 
bě\s f 22 
bě\s h 43 
bě\s i 17 
bě\s j 121 
bě\s k 57 
bě\s l 34 
bě\s m 75 
bě\s n 141 
bě\s o 60 
bě\s p 184 
bě\s r 55 
bě\s s 257 
bě\s t 72 
bě\s u 29 
bě\s v 149 
bě\s z 107 
bě\s č 22 
bě\s ř 15 
bě\s ž 16 
bě\s „ 11 
bě, \s 119 
bě. \s 66 
běc í 18 
běh \s 281 
běh e 808 
běh l 184 
běh n 31 
běh o 14 
běh u 289 
běh y 44 
běh ů 32 
běj í 33 
běl \s 27 
běl a 46 
běl e 36 
běl i 11 
běl o 124 
běl y 17 
běl á 11 
běm a 52 
běn \s 12 
běn a 12 
běn k 32 
běn o 15 
běn y 21 
běn é 21 
běn í 10 
běn ý 29 
běr \s 81 
běr ) 16 
běr a 55 
běr e 11 
běr n 15 
běr o 30 
běr u 42 
běr y 26 
běr ů 10 
běs l 14 
bět \s 29 
bět a 52 
bět e 70 
bět i 51 
bět o 29 
bět í 58 
běz í 10 
běť \s 21 
běž e 37 
běž k 35 
běž n 449 
běž í 26 
bňo v 12 
bňu j 10 
břa d 43 
bře \s 159 
bře , 10 
bře c 22 
bře h 209 
bře m 10 
bře s 10 
bře t 17 
bře v 12 
bře z 891 
bře ž 271 
bři \s 21 
bři c 24 
bři d 12 
bři š 25 
bří \s 42 
bří z 22 
bří č 101 
bří š 32 
bšt e 37 
bšt i 20 
bší \s 41 
bů\s a 16 
bů, \s 26 
bů. \s 17 
bůh \s 47 
bům \s 14 
bža l 22 
bži v 18 
c\s( * 24 
c\s( 1 48 
c\s( 2 13 
c\s( a 16 
c\s( b 10 
c\s( m 11 
c\s( n 19 
c\s( p 22 
c\s( s 11 
c\s( v 13 
c\s( † 10 
c\s- \s 92 
c\s1 4 10 
c\s1 5 10 
c\s1 7 24 
c\s1 8 28 
c\s1 9 118 
c\s2 0 74 
c\s2 7 24 
c\s3 0 12 
c\s3 1 15 
c\s3 3 33 
c\s3 4 31 
c\s4 3 11 
c\s4 8 18 
c\s7 8 26 
c\sa \s 344 
c\sa l 32 
c\sa n 35 
c\sa r 21 
c\sa w 13 
c\sb a 26 
c\sb e 27 
c\sb i 15 
c\sb l 11 
c\sb o 63 
c\sb r 35 
c\sb u 13 
c\sb y 112 
c\sc a 12 
c\sc e 15 
c\sc h 43 
c\sc i 11 
c\sc o 27 
c\sd a 21 
c\sd e 26 
c\sd o 89 
c\sd r 13 
c\sd u 19 
c\se n 15 
c\se x 14 
c\sf e 19 
c\sf i 10 
c\sf o 10 
c\sf r 29 
c\sg a 15 
c\sg e 16 
c\sg r 12 
c\sh a 24 
c\sh e 13 
c\sh o 19 
c\sh r 25 
c\si \s 18 
c\si n 18 
c\sj a 47 
c\sj e 189 
c\sj i 30 
c\sj o 17 
c\sj s 15 
c\sk a 36 
c\sk l 13 
c\sk o 45 
c\sk r 90 
c\sk u 14 
c\sl a 12 
c\sl e 52 
c\sl i 53 
c\sl u 11 
c\sm a 51 
c\sm e 33 
c\sm i 26 
c\sm o 42 
c\sm u 31 
c\sm á 29 
c\sm ě 20 
c\sn a 191 
c\sn e 183 
c\sn i 14 
c\sn o 18 
c\sn á 21 
c\sn ě 15 
c\so \s 27 
c\so b 60 
c\so d 33 
c\so p 24 
c\so r 17 
c\so s 21 
c\sp a 30 
c\sp e 32 
c\sp l 10 
c\sp o 179 
c\sp r 110 
c\sp í 16 
c\sp ř 68 
c\sr a 42 
c\sr e 39 
c\sr i 14 
c\sr o 57 
c\sr u 16 
c\ss \s 42 
c\ss . 13 
c\ss a 13 
c\ss c 12 
c\ss e 156 
c\ss i 29 
c\ss k 19 
c\ss l 40 
c\ss o 24 
c\ss p 58 
c\ss t 81 
c\ss u 12 
c\ss v 21 
c\st a 23 
c\st e 22 
c\st o 20 
c\st r 17 
c\su \s 21 
c\sv \s 241 
c\sv a 15 
c\sv e 73 
c\sv i 33 
c\sv l 10 
c\sv o 20 
c\sv y 65 
c\sv z 14 
c\sv ý 10 
c\sv ě 12 
c\sv š 21 
c\sv ů 21 
c\sw i 10 
c\sz \s 46 
c\sz a 58 
c\sz d 11 
c\sz e 18 
c\sz l 17 
c\sz n 23 
c\sz u 11 
c\sz á 14 
c\s| \s 19 
c\sč e 23 
c\s– \s 64 
c)\s a 21 
c)\s j 14 
c)\s l 11 
c)\s m 12 
c)\s s 10 
c)\s v 10 
c)\s – 14 
c), \s 46 
c). \s 38 
c++ \s 24 
c,\s 1 31 
c,\s 2 32 
c,\s a 42 
c,\s b 24 
c,\s c 13 
c,\s d 30 
c,\s f 10 
c,\s h 18 
c,\s j 42 
c,\s k 141 
c,\s l 13 
c,\s m 34 
c,\s n 65 
c,\s o 19 
c,\s p 78 
c,\s r 20 
c,\s s 45 
c,\s t 17 
c,\s u 11 
c,\s v 52 
c,\s z 35 
c,\s č 28 
c.\s ( 23 
c.\s 1 14 
c.\s a 24 
c.\s b 22 
c.\s c 16 
c.\s d 23 
c.\s e 16 
c.\s f 13 
c.\s h 15 
c.\s i 15 
c.\s j 53 
c.\s k 36 
c.\s l 18 
c.\s m 29 
c.\s n 57 
c.\s o 21 
c.\s p 73 
c.\s r 29 
c.\s s 42 
c.\s t 46 
c.\s v 79 
c.\s w 11 
c.\s z 22 
c., \s 30 
c.c z 18 
c.u n 32 
ca\s ( 56 
ca\s 1 66 
ca\s 2 38 
ca\s 3 28 
ca\s 4 18 
ca\s 5 21 
ca\s 6 21 
ca\s 7 17 
ca\s 8 13 
ca\s a 23 
ca\s b 35 
ca\s c 12 
ca\s d 30 
ca\s e 16 
ca\s g 19 
ca\s j 23 
ca\s m 18 
ca\s n 15 
ca\s o 16 
ca\s p 18 
ca\s r 16 
ca\s s 38 
ca\s t 11 
ca\s v 18 
ca) \s 25 
ca) , 19 
ca, \s 93 
ca. \n 10 
ca. \s 41 
cab a 13 
cab e 11 
cab r 15 
cac e 16 
cac h 25 
cac t 40 
cad e 127 
cad i 22 
cad l 35 
cad o 11 
cad r 11 
cae \s 10 
cae n 15 
cae s 64 
caf f 10 
cag e 10 
cag o 35 
cal \s 124 
cal a 34 
cal c 12 
cal d 16 
cal e 24 
cal g 13 
cal i 58 
cal l 79 
cal v 10 
cal y 23 
cam \s 10 
cam b 49 
cam e 28 
cam i 39 
cam p 75 
cam õ 10 
can \s 171 
can ' 18 
can ) 23 
can a 88 
can d 34 
can e 41 
can i 20 
can n 32 
can o 23 
can t 70 
can u 14 
can y 17 
cap a 18 
cap e 44 
cap i 51 
cap p 11 
cap r 30 
cap t 16 
cap u 18 
car \s 69 
car a 91 
car b 12 
car c 12 
car d 71 
car e 63 
car g 10 
car i 41 
car l 198 
car m 44 
car n 34 
car o 86 
car p 43 
car r 59 
car s 277 
car t 75 
car u 10 
car y 10 
cas \s 44 
cas , 11 
cas a 29 
cas e 42 
cas i 12 
cas n 23 
cas p 10 
cas s 61 
cas t 139 
cas u 19 
cat \s 13 
cat a 49 
cat e 28 
cat h 38 
cat i 72 
cat o 14 
cat t 11 
cat u 18 
cau s 56 
cav a 16 
cav e 14 
cař i 10 
cbu r 10 
cca \s 219 
cca r 65 
cce \s 10 
cce r 11 
cce s 15 
cch a 20 
cch i 38 
cci \s 17 
cci d 10 
cci h 10 
cci n 24 
cci o 19 
ccl e 12 
ccm \s 12 
cco \s 21 
cco l 12 
cd\s 2 11 
cd\s a 14 
cd\s p 16 
cd\s s 20 
cd) \s 13 
cd, \s 25 
cdo n 26 
ce\s \n 37 
ce\s " 12 
ce\s ( 597 
ce\s * 32 
ce\s , 11 
ce\s - 212 
ce\s . 18 
ce\s 0 19 
ce\s 1 4370 
ce\s 2 1212 
ce\s 3 73 
ce\s 4 85 
ce\s 5 45 
ce\s 6 40 
ce\s 7 31 
ce\s 8 20 
ce\s 9 41 
ce\s : 15 
ce\s a 1115 
ce\s b 677 
ce\s c 212 
ce\s d 553 
ce\s e 636 
ce\s f 171 
ce\s g 95 
ce\s h 300 
ce\s i 296 
ce\s j 887 
ce\s k 514 
ce\s l 404 
ce\s m 659 
ce\s n 1354 
ce\s o 695 
ce\s p 1452 
ce\s r 435 
ce\s s 1688 
ce\s t 425 
ce\s u 261 
ce\s v 1372 
ce\s w 51 
ce\s x 16 
ce\s z 716 
ce\s | 178 
ce\s ú 71 
ce\s č 255 
ce\s ř 46 
ce\s š 57 
ce\s ž 74 
ce\s – 183 
ce\s „ 18 
ce" \s 14 
ce) \s 239 
ce) , 65 
ce) . 83 
ce, \s 1816 
ce. \n 222 
ce. \s 1227 
ce. c 39 
ce: \s 133 
ce; \s 25 
cea \s 11 
cea e 164 
cea n 21 
ceb o 11 
cec h 62 
cec i 18 
ced \s 16 
ced a 14 
ced e 44 
ced n 13 
ced r 11 
ced u 30 
ced y 12 
cef a 12 
ceg o 29 
cej l 11 
cej n 54 
cej í 22 
cek \s 31 
cek r 10 
cel \s 48 
cel a 289 
cel e 145 
cel i 86 
cel k 730 
cel l 107 
cel n 18 
cel o 470 
cel s 15 
cel t 24 
cel u 19 
cel y 13 
cel á 250 
cel é 568 
cel ý 263 
cem \s 622 
cem , 60 
cem . 57 
cem b 120 
cem e 27 
cem i 340 
cem é 18 
cen \s 155 
cen , 12 
cen . 13 
cen a 283 
cen c 142 
cen d 35 
cen e 13 
cen i 117 
cen n 77 
cen o 108 
cen s 100 
cen t 1188 
cen u 179 
cen y 167 
cen z 89 
cen á 132 
cen é 101 
cen í 406 
cen ý 96 
cen č 14 
cen ě 224 
ceo u 11 
ceo v 11 
cep c 51 
cep h 33 
cep r 28 
cep t 104 
cep č 13 
cer \s 51 
cer a 170 
cer e 41 
cer i 28 
cer n 50 
cer o 92 
cer t 297 
cer u 57 
cer v 11 
cer y 62 
ces \s 152 
ces , 21 
ces a 19 
ces c 41 
ces e 46 
ces h 16 
ces i 10 
ces k 13 
ces n 24 
ces o 124 
ces s 57 
ces t 1032 
ces u 81 
ces y 30 
ces ů 28 
cet \s 98 
cet e 18 
cet i 127 
cet o 51 
ceu m 14 
ceu t 24 
cev \s 10 
cev o 10 
cez n 60 
ceá n 138 
ceú č 13 
ceň o 12 
ceř i 25 
ce“ \s 28 
ch\s ( 473 
ch\s - 47 
ch\s . 10 
ch\s 1 1005 
ch\s 2 246 
ch\s 3 47 
ch\s 4 18 
ch\s 5 37 
ch\s 6 40 
ch\s 7 24 
ch\s 8 21 
ch\s 9 18 
ch\s a 1678 
ch\s b 890 
ch\s c 436 
ch\s d 1515 
ch\s e 250 
ch\s f 369 
ch\s g 130 
ch\s h 809 
ch\s i 464 
ch\s j 811 
ch\s k 1321 
ch\s l 1032 
ch\s m 1205 
ch\s n 1230 
ch\s o 1436 
ch\s p 3238 
ch\s r 797 
ch\s s 3313 
ch\s t 953 
ch\s u 367 
ch\s v 2367 
ch\s w 45 
ch\s x 10 
ch\s z 1362 
ch\s ú 356 
ch\s č 604 
ch\s ř 132 
ch\s š 210 
ch\s ž 168 
ch\s – 56 
ch\s „ 32 
ch) \s 168 
ch) , 44 
ch) . 51 
ch, \s 1513 
ch- m 11 
ch. \n 213 
ch. \s 1251 
ch: \s 97 
ch; \s 28 
cha \s 445 
cha ) 12 
cha , 79 
cha . 36 
cha : 15 
cha b 37 
cha c 44 
cha d 37 
cha e 252 
cha f 32 
cha i 69 
cha j 84 
cha k 26 
cha l 576 
cha m 152 
cha n 479 
cha o 17 
cha p 56 
cha r 1143 
cha s 49 
cha t 223 
cha u 31 
cha v 23 
cha z 35 
cha ë 14 
cha č 30 
cha ř 107 
chb a 29 
chc e 93 
chc i 11 
chd o 11 
chd u 15 
che \s 241 
che , 28 
che . 19 
che : 11 
che b 54 
che c 21 
che d 21 
che e 31 
che f 14 
che i 35 
che j 10 
che l 409 
che m 561 
che n 226 
che o 185 
che r 345 
che s 303 
che t 108 
che v 38 
che z 31 
chi \s 47 
chi , 12 
chi a 123 
chi b 10 
chi c 148 
chi d 16 
chi e 165 
chi f 10 
chi g 14 
chi i 30 
chi k 10 
chi l 197 
chi m 47 
chi n 207 
chi o 18 
chi p 17 
chi r 62 
chi s 88 
chi t 343 
chi u 13 
chi v 116 
chi z 30 
chi í 19 
chk a 10 
chk e 13 
chk o 69 
chl \s 28 
chl a 323 
chl e 391 
chl i 79 
chl o 552 
chl u 96 
chl á 17 
chl é 72 
chl í 58 
chl ý 35 
chm a 51 
chm e 37 
chm i 59 
chm o 14 
chn a 72 
chn e 66 
chn i 705 
chn o 351 
chn u 27 
chn y 470 
chn í 105 
cho \s 49 
cho , 12 
cho a 12 
cho b 16 
cho c 37 
cho d 2732 
cho e 79 
cho f 16 
cho h 10 
cho i 17 
cho k 10 
cho l 711 
cho m 132 
cho n 46 
cho o 73 
cho p 581 
cho r 264 
cho s 63 
cho t 248 
cho u 100 
cho v 1953 
cho w 30 
cho z 259 
chr a 460 
chr e 16 
chr i 269 
chr n 10 
chr o 218 
chr u 45 
chr y 12 
chr á 538 
chr ö 14 
chs \s 10 
chs t 59 
cht \s 68 
cht , 12 
cht a 110 
cht e 134 
cht h 12 
cht i 199 
cht o 419 
cht s 10 
cht u 31 
cht y 58 
cht á 16 
cht í 14 
cht ě 243 
chu \s 501 
chu , 69 
chu . 80 
chu a 16 
chu b 19 
chu c 62 
chu d 130 
chu l 28 
chu m 120 
chu n 24 
chu r 60 
chu s 45 
chu t 58 
chu ť 26 
chv a 104 
chv i 10 
chv o 21 
chv á 141 
chv í 92 
chv ě 12 
chw a 96 
chw e 34 
chy \s 336 
chy ) 18 
chy , 52 
chy . 43 
chy b 274 
chy c 89 
chy l 63 
chy m 54 
chy n 48 
chy s 37 
chy t 130 
chy ň 10 
chá \s 83 
chá , 12 
chá . 14 
chá c 125 
chá l 22 
chá m 10 
chá n 104 
chá p 63 
chá t 31 
chá v 47 
chá z 2727 
chá č 17 
châ t 29 
ché \s 87 
ché , 23 
ché h 59 
ché m 68 
chí v 13 
chó r 14 
chö n 43 
chý \s 76 
chý , 13 
chý c 26 
chý l 27 
chý m 11 
chř i 32 
chť \s 20 
chů \s 94 
chů , 27 
chů . 24 
chů d 103 
chů m 14 
chů v 73 
chů z 61 
chž \s 422 
ch“ \s 33 
ch“ . 10 
ci\s ( 177 
ci\s - 26 
ci\s 1 117 
ci\s 2 78 
ci\s 3 15 
ci\s 5 13 
ci\s 6 11 
ci\s 9 13 
ci\s a 470 
ci\s b 210 
ci\s c 84 
ci\s d 254 
ci\s e 70 
ci\s f 74 
ci\s g 28 
ci\s h 105 
ci\s i 87 
ci\s j 280 
ci\s k 216 
ci\s l 110 
ci\s m 284 
ci\s n 401 
ci\s o 232 
ci\s p 730 
ci\s r 175 
ci\s s 738 
ci\s t 184 
ci\s u 103 
ci\s v 529 
ci\s w 16 
ci\s z 296 
ci\s ú 18 
ci\s č 91 
ci\s ř 29 
ci\s š 22 
ci\s ž 28 
ci\s – 22 
ci\s „ 16 
ci) \s 51 
ci) , 30 
ci) . 16 
ci, \s 725 
ci- f 47 
ci. \n 99 
ci. \s 552 
ci: \s 46 
ci; \s 11 
cia \s 99 
cia , 16 
cia . 11 
cia c 56 
cia l 383 
cia n 59 
cia t 97 
cia č 12 
cib i 87 
cib u 25 
cid \s 13 
cid a 20 
cid e 55 
cid i 26 
cid o 12 
cid ě 11 
cie \s 592 
cie ) 45 
cie , 90 
cie . 59 
cie m 20 
cie n 222 
cie s 20 
cie t 43 
cif e 20 
cif i 217 
cig a 22 
cih e 28 
cih l 28 
cih o 13 
cii \s 167 
cii , 45 
cii . 45 
cij o 16 
cij s 15 
cik á 14 
cil \s 32 
cil e 27 
cil i 30 
cil l 13 
cil s 29 
cil u 22 
cim b 36 
cin \s 32 
cin a 33 
cin c 12 
cin e 29 
cin g 60 
cin i 34 
cin n 18 
cin o 34 
cin t 20 
cin u 15 
cio \s 32 
cio l 65 
cio n 254 
cio u 15 
cio v 57 
cip \s 60 
cip a 21 
cip e 15 
cip i 30 
cip l 87 
cip o 11 
cip r 11 
cip u 43 
cip y 20 
cip ů 11 
cir c 25 
cir k 21 
cis \s 53 
cis c 40 
cis m 62 
cis t 339 
cit \s 32 
cit a 121 
cit e 22 
cit i 15 
cit l 91 
cit n 50 
cit o 71 
cit r 60 
cit u 46 
cit y 169 
cit á 42 
cit ů 15 
ciu d 13 
ciu m 16 
ciu s 49 
civ i 153 
civ é 34 
ciz e 10 
ciz i 57 
ciz o 14 
ciz í 71 
ciá c 26 
ciá l 1430 
ciá t 18 
cií \s 84 
cií , 17 
cií . 16 
cií c 11 
ciť o 11 
ci“ \s 11 
ck\s & 12 
ck\s ( 63 
ck\s - 20 
ck\s / 17 
ck\s 1 38 
ck\s 2 14 
ck\s a 60 
ck\s b 43 
ck\s c 23 
ck\s d 28 
ck\s e 13 
ck\s f 15 
ck\s g 13 
ck\s h 42 
ck\s i 25 
ck\s j 25 
ck\s k 14 
ck\s l 26 
ck\s m 52 
ck\s n 42 
ck\s o 17 
ck\s p 35 
ck\s r 30 
ck\s s 92 
ck\s t 49 
ck\s u 10 
ck\s v 25 
ck\s w 37 
ck\s z 13 
ck\s – 18 
ck" \s 12 
ck) \s 22 
ck, \s 97 
ck. \s 33 
cka \s 167 
cka , 47 
cka . 36 
cka r 20 
ckb u 16 
cke \s 26 
cke d 10 
cke l 14 
cke m 60 
cke n 36 
cke r 142 
cke t 59 
cke y 37 
ckh a 20 
ckh e 13 
ckh o 45 
cki \s 31 
cki e 28 
cki j 14 
cki n 36 
cki s 15 
ckl e 20 
ckl i 13 
ckm a 27 
ckm o 28 
ckn e 20 
cko \s 325 
cko ) 42 
cko , 56 
cko - 114 
cko . 13 
cko k 16 
cko p 11 
cko u 882 
cko v 221 
cks \s 37 
cks o 62 
cks t 12 
cku \s 136 
cku , 41 
cku . 52 
cky \s 989 
cky ) 147 
cky , 49 
cky . 30 
cky : 37 
cká \s 1779 
cká ) 12 
cká , 44 
cká . 20 
cká ř 10 
cké \s 3941 
cké ) 21 
cké , 91 
cké . 41 
cké h 1494 
cké m 609 
cký \s 2383 
cký ) 16 
cký , 74 
cký . 58 
cký c 1610 
cký m 785 
cla i 21 
cla m 16 
cla n 33 
cla r 191 
cla s 62 
cla u 68 
cla v 460 
cle \s 21 
cle a 28 
cle m 23 
cle r 16 
cle s 27 
cle v 12 
cli f 23 
cli j 12 
cli m 10 
cli n 24 
clo n 19 
clo p 21 
clo s 20 
clo u 15 
clo v 13 
clu b 67 
clu s 16 
clé ř 39 
cm\s - 10 
cm\s a 24 
cm\s d 31 
cm\s v 24 
cm) \s 10 
cm, \s 56 
cm. \n 16 
cm. \s 63 
cm3 \s 18 
cmé n 142 
cna \s 14 
cni c 138 
cni l 23 
cni n 18 
cni t 10 
cni č 13 
cno s 140 
cno u 48 
cnu \s 12 
cná \s 84 
cná , 10 
cné \s 130 
cné h 42 
cné m 16 
cní \s 82 
cní c 12 
cní h 14 
cní k 19 
cní m 11 
cný \s 71 
cný , 14 
cný c 69 
cný m 43 
cně \s 165 
cně j 46 
cně l 19 
cně n 128 
co\s ( 19 
co\s 2 15 
co\s 3 12 
co\s a 21 
co\s b 82 
co\s c 36 
co\s d 81 
co\s e 11 
co\s f 20 
co\s h 17 
co\s j 120 
co\s k 20 
co\s l 18 
co\s m 70 
co\s n 119 
co\s o 41 
co\s p 92 
co\s r 30 
co\s s 162 
co\s t 35 
co\s u 20 
co\s v 112 
co\s z 43 
co\s č 11 
co\s ́ 10 
co, \s 57 
co. \s 40 
co. o 32 
coa s 22 
cob a 13 
cob s 11 
cob y 29 
coc h 12 
coc k 24 
cod e 28 
cof f 10 
coh e 13 
coi s 13 
cok o 15 
col \s 21 
col a 86 
col e 52 
col i 35 
col l 145 
col m 12 
col n 17 
col o 124 
col t 16 
col u 67 
col á 10 
com \s 160 
com , 10 
com . 10 
com / 53 
com a 20 
com b 39 
com e 54 
com i 47 
com m 180 
com o 20 
com p 142 
con \s 53 
con a 21 
con c 61 
con d 63 
con e 19 
con f 33 
con g 19 
con i 15 
con n 65 
con o 25 
con q 18 
con s 113 
con t 121 
con v 22 
coo k 33 
coo m 12 
coo p 81 
cop a 11 
cop e 18 
cop h 11 
cop t 25 
coq u 10 
cor a 21 
cor d 136 
cor e 68 
cor i 21 
cor n 74 
cor o 32 
cor p 55 
cor r 20 
cor s 19 
cor t 39 
cor u 11 
cos \s 19 
cos a 13 
cos i 11 
cos m 11 
cos t 25 
cos w 21 
cot t 80 
cou f 10 
cou l 37 
cou n 102 
cou p 17 
cou r 83 
cou s 13 
cou t 21 
cou v 56 
cou z 723 
cov \s 19 
cov a 620 
cov e 88 
cov i 102 
cov k 18 
cov n 316 
cov o 42 
cov s 24 
cov y 23 
cov á 364 
cov é 164 
cov ý 145 
cov ě 34 
cow b 14 
což \s 655 
cqu e 97 
cr\s d 14 
cra c 12 
cra f 28 
cra i 14 
cra m 17 
cra n 16 
cra s 21 
cra t 25 
cra w 15 
cra y 11 
cra z 15 
cre a 30 
cre d 13 
cre e 50 
cre t 55 
cre w 11 
cri m 20 
cri p 28 
cri s 29 
cri t 12 
cro c 11 
cro i 17 
cro m 30 
cro n 40 
cro p 12 
cro s 134 
cro w 23 
cru s 17 
cru z 31 
cry p 22 
cry s 12 
cs\s ( 10 
cs\s a 13 
cs, \s 14 
csc . 34 
csf d 13 
csk a 11 
css o 16 
ct\s d 12 
ct\s l 25 
ct\s m 12 
ct\s o 15 
ct\s s 21 
ct\s t 12 
ct, \s 17 
ct. \s 11 
cta \s 25 
cta v 20 
cte d 14 
cte r 32 
cti \s 134 
cti c 28 
cti l 38 
cti m 10 
cti o 168 
cti v 55 
ctn o 14 
cto \s 35 
cto r 190 
ctr i 18 
ctr o 35 
ctr u 14 
cts \s 14 
ctu a 10 
ctu r 80 
ctu s 46 
ctv a 108 
ctv e 16 
ctv o 43 
ctv u 20 
ctv í 706 
cty \s 11 
cté \s 15 
cté h 21 
cté m 11 
ctí v 23 
ctý \s 17 
ctě n 13 
cu, \s 10 
cua l 13 
cub a 13 
cub e 10 
cub i 10 
cud e 19 
cui t 11 
cuj e 140 
cuj í 101 
cuk r 50 
cul a 55 
cul e 17 
cul l 16 
cul t 46 
cul u 13 
cul í 11 
cum \s 25 
cum e 13 
cup \s 55 
cup . 12 
cup u 28 
cur a 12 
cur e 37 
cur i 30 
cur r 27 
cur t 26 
cur y 59 
cus \s 128 
cus ) 13 
cus , 10 
cus t 14 
cvi k 98 
cvi č 113 
cy\s ( 11 
cy\s a 12 
cy, \s 18 
cy. \s 11 
cyc l 39 
cyk a 27 
cyk l 399 
cyo n 14 
cyp r 31 
cyr i 64 
cys t 13 
cyt o 19 
cz\s ( 21 
cz\s - 35 
cz\s a 20 
cz\s b 11 
cz\s d 10 
cz\s f 18 
cz\s h 21 
cz\s j 18 
cz\s k 11 
cz\s l 11 
cz\s m 10 
cz\s o 10 
cz\s p 19 
cz\s r 15 
cz\s s 27 
cz\s z 10 
cz\s č 11 
cz\s – 10 
cz, \s 52 
cz. \s 12 
cz/ \s 27 
cz/ c 21 
cz/ i 10 
cz/ p 10 
cza \s 10 
cza k 12 
cze c 46 
cze r 10 
czy n 10 
czy ń 12 
các h 16 
cát é 34 
cát ý 48 
cén \s 10 
cén a 30 
cén i 15 
cén o 11 
cén u 27 
cén y 42 
cén á 81 
cén ě 25 
cés a 10 
céz e 39 
céz i 13 
céř o 40 
cí\s ( 109 
cí\s - 17 
cí\s 1 34 
cí\s 2 12 
cí\s 3 10 
cí\s a 357 
cí\s b 146 
cí\s c 75 
cí\s d 288 
cí\s e 52 
cí\s f 82 
cí\s g 31 
cí\s h 141 
cí\s i 76 
cí\s j 191 
cí\s k 359 
cí\s l 159 
cí\s m 250 
cí\s n 369 
cí\s o 238 
cí\s p 734 
cí\s r 167 
cí\s s 917 
cí\s t 225 
cí\s u 62 
cí\s v 647 
cí\s w 11 
cí\s z 364 
cí\s ú 48 
cí\s č 892 
cí\s ř 24 
cí\s š 25 
cí\s ž 35 
cí\s – 13 
cí\s „ 14 
cí) \s 33 
cí) . 14 
cí, \s 349 
cí. \n 49 
cí. \s 329 
cí: \s 41 
cíc h 1854 
cíh o 441 
cíl \s 43 
cíl e 241 
cíl i 62 
cíl o 38 
cíl ů 31 
cím \s 585 
cím , 24 
cím . 28 
cím i 149 
cím u 50 
cín o 13 
cín s 17 
cín u 29 
cín y 16 
cín ě 10 
cír k 425 
cís a 563 
cít i 37 
cít í 25 
cív k 25 
cíř \s 14 
cíř e 11 
cór d 17 
ců\s ( 31 
ců\s a 83 
ců\s b 20 
ců\s d 17 
ců\s j 26 
ců\s k 20 
ců\s m 24 
ců\s n 46 
ců\s o 22 
ců\s p 77 
ců\s r 11 
ců\s s 59 
ců\s t 16 
ců\s v 89 
ců\s z 42 
ců) \s 12 
ců) . 10 
ců, \s 158 
ců. \n 26 
ců. \s 172 
cům \s 102 
cům , 16 
cům . 25 
cův \s 19 
d\s& \s 12 
d\s( * 11 
d\s( 1 63 
d\s( 2 25 
d\s( a 19 
d\s( m 10 
d\s( n 16 
d\s( o 11 
d\s( p 22 
d\s( s 31 
d\s( t 16 
d\s( v 24 
d\s( č 10 
d\s- \s 122 
d\s/ \s 12 
d\s1 \s 13 
d\s1 . 97 
d\s1 0 43 
d\s1 1 18 
d\s1 2 37 
d\s1 3 25 
d\s1 4 21 
d\s1 5 27 
d\s1 6 11 
d\s1 7 33 
d\s1 8 38 
d\s1 9 162 
d\s2 \s 15 
d\s2 . 18 
d\s2 0 107 
d\s2 3 10 
d\s2 4 16 
d\s2 6 13 
d\s2 8 11 
d\s3 \s 11 
d\s3 . 11 
d\s3 0 23 
d\s4 . 19 
d\s5 \s 10 
d\s5 . 11 
d\s5 0 16 
d\s6 \s 16 
d\s6 0 13 
d\s7 0 10 
d\s9 . 20 
d\s: \s 12 
d\sa \s 366 
d\sa b 15 
d\sa d 22 
d\sa g 13 
d\sa i 10 
d\sa k 19 
d\sa l 68 
d\sa m 30 
d\sa n 89 
d\sa p 11 
d\sa r 44 
d\sa s 23 
d\sa t 17 
d\sa u 26 
d\sb a 97 
d\sb e 113 
d\sb i 27 
d\sb l 62 
d\sb m 11 
d\sb o 100 
d\sb r 95 
d\sb u 76 
d\sb y 138 
d\sb ě 16 
d\sb ř 21 
d\sc a 38 
d\sc e 97 
d\sc h 95 
d\sc i 27 
d\sc l 17 
d\sc o 111 
d\sc r 19 
d\sc u 40 
d\sc í 20 
d\sd \s 12 
d\sd a 66 
d\sd e 113 
d\sd i 69 
d\sd o 223 
d\sd r 68 
d\sd u 45 
d\sd v 26 
d\sd á 14 
d\sd í 11 
d\sd ě 32 
d\sd ů 10 
d\se d 30 
d\se l 28 
d\se n 20 
d\se s 15 
d\se v 24 
d\se x 31 
d\sf a 34 
d\sf e 21 
d\sf i 63 
d\sf l 17 
d\sf o 60 
d\sf r 77 
d\sf u 16 
d\sg a 37 
d\sg e 36 
d\sg i 16 
d\sg o 19 
d\sg r 47 
d\sg u 15 
d\sh a 92 
d\sh e 52 
d\sh i 36 
d\sh l 68 
d\sh o 118 
d\sh r 61 
d\sh u 25 
d\si \s 33 
d\si . 45 
d\si i 39 
d\si n 73 
d\si s 19 
d\si t 12 
d\si v 19 
d\sj a 90 
d\sj d 10 
d\sj e 408 
d\sj i 131 
d\sj m 58 
